Uptime [s];GNSS: PPS Timestamp [s];GNSS: UTC date time (ISO 8601);GNSS: Fix type (0=no fix, others=fix);GNSS: Latitude [degrees];GNSS: Longitude [degrees];GNSS: Positional dilution of precision;GNSS: Altitude [m] (above Mean Sea Level);GNSS: Ground speed [km/h];GNSS: Satellites in view;GNSS: Altitude [m] (above ellipsoid);Temperature: Board [degC];Temperature: Ext LM75 1 [degC];Temperature: Ext MS8607 1 [degC];Pressure: Ext MS8607 [hPa];Humidity: Ext MS8607 [%];Light Intensity: Clear [lx];Light Intensity: Red [lx];Light Intensity: Green [lx];Light Intensity: Blue [lx];Light Intensity: Infrared [lx];Volt: Supply Voltage [V];Volt: 3.3V board voltage [V];Volt: 5V board voltage [V];Volt: Vin1 voltage [V];Volt: Vin2 voltage [V];Volt: Vin3 voltage [V];IO: In 1 State;IO: In 1 Timestamp [s];IO: In 2 State;IO: In 2 Timestamp [s];IO: Out 1 State;IO: Out 1 Timestamp [s];IO: Out 2 State;IO: Out 2 Timestamp [s]
1456.348;1455.528;2023-07-02T14:07:47.0Z;3;48.8045849;9.9377841;1.8;4953.2;59.6;8;5000.9;31.9;5.2;3.6;555.0;11.18;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.390;0.247;1;0.000;1;0.000;0;0.002;0;0.002
1458.348;1457.530;2023-07-02T14:07:49.0Z;3;48.8045746;9.9382468;1.8;4963.8;61.4;8;5011.5;32.1;5.0;3.4;554.4;28.23;25165;25165;25165;25165;25165;8.79;3.29;5.03;0.006;0.391;0.247;1;0.000;1;0.000;0;0.002;0;0.002
1460.348;1459.532;2023-07-02T14:07:51.0Z;3;48.8045213;9.9386653;1.8;4974.2;52.0;8;5021.9;31.9;4.9;3.6;553.3;9.00;12567;13482;14384;7800;7579;8.79;3.29;5.03;0.007;0.392;0.247;1;0.000;1;0.000;0;0.002;0;0.002
1462.348;1461.534;2023-07-02T14:07:53.0Z;3;48.8044717;9.9389997;1.8;4986.1;41.7;8;5033.8;31.9;4.5;3.2;552.9;13.05;25165;25165;25165;25165;25165;8.79;3.29;5.04;0.006;0.392;0.248;1;0.000;1;0.000;0;0.002;0;0.002
1464.348;1463.536;2023-07-02T14:07:55.0Z;3;48.8044804;9.9393347;1.8;4998.6;48.3;8;5046.4;31.9;4.5;3.2;551.7;12.38;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.392;0.248;1;0.000;1;0.000;0;0.002;0;0.002
1466.348;1465.537;2023-07-02T14:07:57.0Z;3;48.8045484;9.9397362;1.8;5009.9;60.0;8;5057.6;32.0;4.4;3.0;551.0;9.56;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.392;0.247;1;0.000;1;0.000;0;0.002;0;0.002
1468.348;1467.538;2023-07-02T14:07:59.0Z;3;48.8046004;9.9402062;1.8;5021.7;64.8;8;5069.4;32.1;4.5;2.8;549.8;23.14;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.392;0.247;1;0.000;1;0.000;0;0.002;0;0.002
1470.348;1469.538;2023-07-02T14:08:01.0Z;3;48.8045666;9.9406780;1.8;5032.3;61.7;8;5080.1;31.9;4.5;2.8;549.3;28.88;25165;25165;25165;25165;25165;8.79;3.29;5.03;0.006;0.392;0.247;1;0.000;1;0.000;0;0.002;0;0.002
1472.348;1471.539;2023-07-02T14:08:03.0Z;3;48.8044949;9.9410714;1.8;5044.7;48.0;8;5092.4;32.0;4.2;2.8;548.7;16.10;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.392;0.248;1;0.000;1;0.000;0;0.002;0;0.002
1474.348;1473.540;2023-07-02T14:08:05.0Z;3;48.8045000;9.9414297;1.8;5057.2;50.3;8;5105.0;31.9;4.3;2.9;546.9;13.31;25165;25165;25165;25165;25165;8.79;3.29;5.04;0.006;0.392;0.250;1;0.000;1;0.000;0;0.002;0;0.002
1476.348;1475.542;2023-07-02T14:08:07.0Z;3;48.8045753;9.9418539;1.8;5068.8;64.2;8;5116.6;31.9;4.0;2.7;547.0;13.21;25165;25165;25165;25165;25165;8.79;3.29;5.03;0.006;0.392;0.250;1;0.000;1;0.000;0;0.002;0;0.002
1478.349;1477.545;2023-07-02T14:08:09.0Z;3;48.8046214;9.9423589;2.0;5080.1;69.0;7;5127.9;31.7;4.0;2.3;546.1;18.87;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.007;0.392;0.251;1;0.000;1;0.000;0;0.002;0;0.002
1480.349;1479.547;2023-07-02T14:08:11.0Z;3;48.8045928;9.9428531;2.0;5092.0;62.0;7;5139.8;31.6;4.2;2.4;545.4;34.73;25165;608;11935;3087;20952;8.78;3.29;5.03;0.006;0.392;0.250;1;0.000;1;0.000;0;0.002;0;0.002
1482.349;1481.548;2023-07-02T14:08:13.0Z;3;48.8045393;9.9432352;2.0;5100.7;42.6;7;5148.4;31.7;3.7;2.2;544.5;17.04;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.392;0.251;1;0.000;1;0.000;0;0.002;0;0.002
1484.349;1483.549;2023-07-02T14:08:15.1Z;3;48.8045529;9.9435403;2.0;5110.8;43.0;7;5158.6;31.7;4.2;2.5;543.6;11.59;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.392;0.251;1;0.000;1;0.000;0;0.002;0;0.002
1486.349;1485.551;2023-07-02T14:08:17.0Z;3;48.8046271;9.9438960;2.0;5121.7;54.3;7;5169.4;31.9;4.5;2.8;543.0;10.70;23384;15548;21562;10946;8661;8.79;3.29;5.03;0.006;0.392;0.251;1;0.000;1;0.000;0;0.002;0;0.002
1488.349;1487.554;2023-07-02T14:08:19.0Z;3;48.8046810;9.9443303;2.0;5134.4;60.8;7;5182.2;31.7;4.0;2.5;542.3;13.51;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.392;0.251;1;0.000;1;0.000;0;0.002;0;0.002
1490.349;1489.555;2023-07-02T14:08:21.0Z;3;48.8046852;9.9448024;2.0;5146.3;63.6;7;5194.1;31.7;3.8;2.1;541.3;25.28;25165;22597;25165;25165;10892;8.78;3.29;5.03;0.006;0.393;0.251;1;0.000;1;0.000;0;0.002;0;0.002
1492.349;1491.556;2023-07-02T14:08:23.0Z;3;48.8046359;9.9452487;2.0;5155.8;56.2;7;5203.6;31.5;3.6;2.2;540.2;6.07;22305;14466;1902;11635;21047;8.78;3.29;5.03;0.006;0.392;0.250;1;0.000;1;0.000;0;0.002;0;0.002
1494.349;1493.557;2023-07-02T14:08:25.0Z;3;48.8045817;9.9456106;2.0;5165.2;44.0;7;5213.0;31.7;4.0;2.1;539.5;11.73;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.392;0.250;1;0.000;1;0.000;0;0.002;0;0.002
1496.349;1495.558;2023-07-02T14:08:27.0Z;3;48.8045761;9.9459306;4.3;5175.6;42.4;6;5223.4;31.6;4.0;2.4;539.2;10.14;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.392;0.251;1;0.000;1;0.000;0;0.002;0;0.002
1498.349;1497.559;2023-07-02T14:08:29.0Z;3;48.8045684;9.9462556;4.5;5184.7;44.6;5;5232.5;31.5;4.4;2.6;538.4;11.27;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.392;0.250;1;0.000;1;0.000;0;0.002;0;0.002
1500.349;1499.561;2023-07-02T14:08:31.0Z;3;48.8045126;9.9466237;2.2;5194.4;54.8;6;5242.2;31.5;4.3;2.7;537.4;12.11;25165;25165;25165;25165;25165;8.78;3.29;5.02;0.006;0.392;0.250;1;0.000;1;0.000;0;0.002;0;0.002
1502.349;1501.564;2023-07-02T14:08:33.0Z;3;48.8044593;9.9470574;2.0;5207.1;60.4;7;5254.9;31.4;3.9;2.4;536.8;12.21;14644;8176;23630;15077;17609;8.78;3.29;5.03;0.006;0.393;0.251;1;0.000;1;0.000;0;0.002;0;0.002
1504.349;1503.565;2023-07-02T14:08:35.0Z;3;48.8044350;9.9474929;1.9;5221.7;53.9;7;5269.5;31.5;3.7;2.0;535.9;30.33;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.393;0.251;1;0.000;1;0.000;0;0.002;0;0.002
1506.349;1505.567;2023-07-02T14:08:37.0Z;3;48.8044213;9.9478509;1.9;5234.1;43.6;7;5281.9;31.5;3.2;1.9;535.1;39.56;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.394;0.252;1;0.000;1;0.000;0;0.002;0;0.002
1508.351;1507.568;2023-07-02T14:08:39.0Z;3;48.8044279;9.9481544;1.9;5242.0;40.7;7;5289.8;31.5;3.7;2.3;534.0;12.08;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.394;0.253;1;0.000;1;0.000;0;0.002;0;0.002
1510.351;1509.570;2023-07-02T14:08:41.0Z;3;48.8044437;9.9484677;1.8;5251.3;45.4;8;5299.1;31.5;3.9;2.7;533.7;18.93;25165;8381;15096;22560;6511;8.78;3.29;5.03;0.006;0.395;0.254;1;0.000;1;0.000;0;0.002;0;0.002
1512.351;1511.571;2023-07-02T14:08:43.0Z;3;48.8044385;9.9488245;4.2;5261.9;47.8;7;5309.6;31.4;3.2;2.5;533.5;34.44;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.395;0.254;1;0.000;1;0.000;0;0.002;0;0.002
1514.351;1513.573;2023-07-02T14:08:45.0Z;3;48.8043916;9.9491867;4.2;5272.2;50.6;7;5319.9;31.4;3.1;2.3;533.2;29.13;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.395;0.254;1;0.000;1;0.000;0;0.002;0;0.002
1516.351;1515.575;2023-07-02T14:08:47.0Z;3;48.8043335;9.9496102;4.2;5283.6;62.4;7;5331.3;31.4;2.9;2.7;531.4;11.81;25165;25165;25165;25165;25165;8.79;3.29;5.03;0.006;0.395;0.254;1;0.000;1;0.000;0;0.002;0;0.002
1518.351;1517.576;2023-07-02T14:08:49.0Z;3;48.8043456;9.9501147;1.8;5297.5;73.8;8;5345.3;31.4;2.1;2.0;531.2;14.61;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.395;0.254;1;0.000;1;0.000;0;0.002;0;0.002
1520.351;1519.577;2023-07-02T14:08:51.0Z;3;48.8044232;9.9505969;2.0;5313.6;69.6;7;5361.4;31.2;2.6;2.1;530.0;22.93;483;9060;12519;22842;18983;8.78;3.29;5.03;0.006;0.395;0.254;1;0.000;1;0.000;0;0.002;0;0.002
1522.351;1521.580;2023-07-02T14:08:53.0Z;3;48.8045232;9.9510407;1.8;5335.2;61.1;8;5383.0;31.1;1.9;1.9;529.6;38.63;25165;25165;25165;25165;25165;8.79;3.29;5.03;0.006;0.395;0.254;1;0.000;1;0.000;0;0.002;0;0.002
1524.351;1523.583;2023-07-02T14:08:55.0Z;3;48.8045384;9.9514405;1.8;5355.1;58.0;8;5402.8;31.4;2.6;2.3;529.3;21.43;25165;25165;25165;25165;14841;8.78;3.29;5.03;0.006;0.396;0.254;1;0.000;1;0.000;0;0.002;0;0.002
1526.351;1525.584;2023-07-02T14:08:57.0Z;3;48.8044972;9.9518337;1.8;5373.7;60.9;8;5421.5;31.4;2.6;2.3;528.8;13.66;25057;2081;17041;6523;5025;8.77;3.29;5.03;0.006;0.396;0.254;1;0.000;1;0.000;0;0.002;0;0.002
1528.351;1527.586;2023-07-02T14:08:59.0Z;3;48.8044802;9.9523183;1.8;5393.4;70.1;8;5441.1;31.1;1.9;1.9;527.4;9.70;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.396;0.254;1;0.000;1;0.000;0;0.002;0;0.002
1530.351;1529.587;2023-07-02T14:09:01.0Z;3;48.8045332;9.9528172;1.8;5412.4;63.9;8;5460.2;31.1;1.7;1.6;526.3;10.56;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.395;0.254;1;0.000;1;0.000;0;0.002;0;0.002
1532.351;1531.589;2023-07-02T14:09:03.0Z;3;48.8045366;9.9531878;1.8;5419.1;45.4;8;5466.8;31.1;1.8;1.8;525.5;6.54;25165;12601;23043;6724;4339;8.78;3.29;5.03;0.006;0.395;0.254;1;0.000;1;0.000;0;0.002;0;0.002
1534.351;1533.590;2023-07-02T14:09:05.0Z;3;48.8044571;9.9534774;2.0;5421.3;46.3;7;5469.1;31.1;1.6;1.7;525.0;27.86;25165;25165;25165;25165;25165;8.79;3.29;5.03;0.006;0.395;0.255;1;0.000;1;0.000;0;0.002;0;0.002
1536.351;1535.593;2023-07-02T14:09:07.0Z;3;48.8043414;9.9538466;2.0;5427.1;61.7;7;5474.8;31.1;1.6;1.6;524.2;9.22;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.395;0.255;1;0.000;1;0.000;0;0.002;0;0.002
1538.352;1537.595;2023-07-02T14:09:09.0Z;3;48.8042493;9.9543120;2.0;5434.5;68.2;7;5482.3;31.1;1.6;1.4;523.7;8.64;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.395;0.256;1;0.000;1;0.000;0;0.002;0;0.002
1540.352;1539.596;2023-07-02T14:09:11.0Z;3;48.8042055;9.9547789;2.0;5440.9;59.8;7;5488.6;31.1;1.3;1.2;522.9;9.93;25165;25165;25165;25165;25165;8.79;3.29;5.03;0.006;0.396;0.257;1;0.000;1;0.000;0;0.002;0;0.002
1542.352;1541.598;2023-07-02T14:09:13.0Z;3;48.8042003;9.9551453;1.9;5449.0;42.7;8;5496.7;31.1;1.2;1.2;521.9;6.52;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.395;0.257;1;0.000;1;0.000;0;0.002;0;0.002
1544.352;1543.599;2023-07-02T14:09:15.0Z;3;48.8041389;9.9554627;1.9;5458.8;51.2;8;5506.6;31.1;1.3;1.2;521.1;23.28;11187;15546;14972;13499;23013;8.78;3.29;5.03;0.006;0.395;0.257;1;0.000;1;0.000;0;0.002;0;0.002
1546.352;1545.602;2023-07-02T14:09:17.0Z;3;48.8040323;9.9558979;1.9;5468.4;69.8;7;5516.1;31.0;0.8;0.8;520.2;9.61;25165;25165;25165;25165;25165;8.77;3.29;5.03;0.006;0.396;0.257;1;0.000;1;0.000;0;0.002;0;0.002
1548.352;1547.605;2023-07-02T14:09:19.0Z;3;48.8039650;9.9564030;2.0;5480.0;63.5;6;5527.8;31.1;1.1;0.7;519.6;13.83;25165;25165;25165;25165;25165;8.79;3.29;5.03;0.006;0.396;0.257;1;0.000;1;0.000;0;0.002;0;0.002
1550.352;1549.606;2023-07-02T14:09:21.0Z;3;48.8039194;9.9567742;2.0;5489.3;41.2;6;5537.0;31.0;0.9;0.4;519.1;22.29;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.396;0.257;1;0.000;1;0.000;0;0.002;0;0.002
1552.352;1551.608;2023-07-02T14:09:23.0Z;3;48.8038827;9.9570644;2.0;5496.4;40.1;6;5544.1;31.1;1.6;0.7;518.2;13.67;25165;25165;25165;25165;25165;8.77;3.29;5.03;0.006;0.395;0.257;1;0.000;1;0.000;0;0.002;0;0.002
1554.352;1553.612;2023-07-02T14:09:25.0Z;3;48.8038523;9.9573847;1.9;5505.9;45.8;7;5553.6;31.0;1.8;1.0;517.6;13.89;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.396;0.257;1;0.000;1;0.000;0;0.002;0;0.002
1556.352;1555.614;2023-07-02T14:09:27.0Z;3;48.8037978;9.9577428;4.3;5517.4;51.7;6;5565.1;31.0;1.7;0.8;517.2;15.52;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.396;0.257;1;0.000;1;0.000;0;0.002;0;0.002
1558.352;1557.616;2023-07-02T14:09:29.0Z;3;48.8036997;9.9581646;4.3;5528.8;64.2;6;5576.6;31.0;1.2;0.2;516.0;14.89;12373;8862;19300;7800;1977;8.78;3.29;5.04;0.006;0.398;0.257;1;0.000;1;0.000;0;0.002;0;0.002
1560.352;1559.619;2023-07-02T14:09:31.0Z;3;48.8036391;9.9586827;4.3;5541.2;70.3;6;5589.0;30.9;1.1;0.0;515.3;12.38;10496;3060;13103;13891;24486;8.78;3.29;5.03;0.006;0.399;0.257;1;0.000;1;0.000;0;0.002;0;0.002
1562.352;1561.622;2023-07-02T14:09:33.0Z;3;48.8036610;9.9591721;4.3;5554.6;56.7;6;5602.3;31.0;0.9;-0.3;514.7;35.28;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.398;0.257;1;0.000;1;0.000;0;0.002;0;0.002
1564.352;1563.625;2023-07-02T14:09:35.0Z;3;48.8036677;9.9595272;4.3;5566.9;43.9;6;5614.6;30.9;1.1;-0.1;513.8;20.55;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.398;0.257;1;0.000;1;0.000;0;0.002;0;0.002
1566.353;1565.627;2023-07-02T14:09:37.0Z;3;48.8035774;9.9598779;4.3;5578.0;56.8;6;5625.8;31.0;1.2;-0.0;513.0;17.01;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.399;0.257;1;0.000;1;0.000;0;0.002;0;0.002
1568.352;1567.630;2023-07-02T14:09:39.0Z;3;48.8034579;9.9603403;4.3;5588.9;71.2;6;5636.7;30.9;1.2;-0.0;512.0;15.55;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.398;0.257;1;0.000;1;0.000;0;0.002;0;0.002
1570.352;1569.632;2023-07-02T14:09:41.0Z;3;48.8033811;9.9608887;4.2;5599.0;75.7;7;5646.7;30.9;1.4;0.0;511.5;15.84;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.399;0.258;1;0.000;1;0.000;0;0.002;0;0.002
1572.352;1571.633;2023-07-02T14:09:43.0Z;3;48.8033586;9.9614285;4.3;5609.3;67.4;6;5657.1;31.0;1.2;-0.3;510.9;32.29;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.399;0.258;1;0.000;1;0.000;0;0.002;0;0.002
1574.353;1573.635;2023-07-02T14:09:45.0Z;3;48.8033505;9.9618918;4.3;5619.5;58.7;6;5667.2;30.9;1.1;-0.2;510.4;25.89;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.399;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1576.353;1575.637;2023-07-02T14:09:47.0Z;3;48.8033238;9.9622849;4.7;5629.2;47.4;6;5677.0;30.7;1.2;-0.1;509.5;20.97;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.398;0.259;1;0.000;1;0.000;0;0.002;0;0.002
1578.353;1577.641;2023-07-02T14:09:49.0Z;3;48.8032516;9.9626818;8.0;5641.6;61.2;5;5689.3;30.9;1.2;-0.1;508.5;18.59;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.007;0.399;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1580.353;1579.644;2023-07-02T14:09:51.0Z;3;48.8031796;9.9632188;6.7;5653.0;78.7;4;5700.7;30.9;0.9;-0.3;507.6;18.17;25165;10770;8921;20520;434;8.78;3.29;5.03;0.006;0.399;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1582.353;1581.646;2023-07-02T14:09:53.0Z;3;48.8029829;9.9637153;4.7;5638.0;81.7;6;5685.8;31.0;0.4;-0.7;507.0;20.54;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.398;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1584.353;1583.651;2023-07-02T14:09:55.0Z;3;48.8029903;9.9642496;4.7;5648.2;63.4;6;5696.0;30.7;1.2;-0.4;507.1;39.88;25165;25165;25165;25165;25165;8.77;3.29;5.03;0.006;0.398;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1586.353;1585.653;2023-07-02T14:09:57.0Z;3;48.8029924;9.9646868;4.7;5659.7;52.6;6;5707.5;30.9;1.1;-0.3;506.1;23.32;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.399;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1588.353;1587.656;2023-07-02T14:09:59.0Z;3;48.8029311;9.9650973;4.7;5672.0;58.9;6;5719.7;30.7;1.1;-0.3;504.6;20.87;25165;25165;25165;25165;25165;8.77;3.29;5.03;0.006;0.399;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1590.353;1589.659;2023-07-02T14:10:01.0Z;3;48.8031272;9.9657783;2.0;5732.3;72.1;7;5780.0;30.9;0.9;-0.3;504.2;20.41;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.399;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1592.353;1591.662;2023-07-02T14:10:03.0Z;3;48.8031586;9.9663506;4.7;5747.9;82.1;6;5795.7;30.9;0.3;-0.8;503.6;19.87;25165;25165;25165;25165;25165;8.79;3.29;5.04;0.006;0.398;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1594.353;1593.664;2023-07-02T14:10:05.0Z;3;48.8031275;9.9669211;4.7;5758.9;72.8;6;5806.7;30.7;0.9;-0.6;502.7;42.33;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.400;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1596.353;1595.666;2023-07-02T14:10:07.0Z;3;48.8030325;9.9673803;4.7;5768.2;58.9;6;5816.0;30.9;0.7;-0.6;502.0;42.71;17490;8274;23038;8490;18001;8.78;3.29;5.03;0.006;0.400;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1598.353;1597.670;2023-07-02T14:10:09.0Z;3;48.8029171;9.9677688;4.7;5774.7;54.1;6;5822.5;30.7;0.7;-0.8;501.1;22.40;25165;25165;25165;25165;25165;8.77;3.29;5.03;0.006;0.399;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1600.353;1599.672;2023-07-02T14:10:11.0Z;3;48.8028146;9.9681455;4.2;5780.1;53.6;7;5827.8;30.9;1.3;-0.1;500.2;21.22;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.399;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1602.353;1601.674;2023-07-02T14:10:13.0Z;3;48.8027493;9.9685456;4.2;5786.4;56.6;7;5834.1;30.7;1.3;0.0;499.1;21.50;25165;25165;25165;25165;25165;8.79;3.29;5.03;0.006;0.400;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1604.354;1603.676;2023-07-02T14:10:15.0Z;3;48.8027112;9.9689838;4.2;5794.0;63.6;7;5841.7;30.9;1.1;-0.3;499.8;20.09;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.399;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1606.354;1605.679;2023-07-02T14:10:17.0Z;3;48.8026857;9.9695219;4.2;5803.8;78.6;7;5851.5;30.7;0.6;-0.8;498.8;21.69;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.400;0.260;1;0.000;1;0.000;0;0.002;0;0.002
1608.354;1607.682;2023-07-02T14:10:19.0Z;3;48.8025947;9.9701006;4.2;5814.2;77.8;7;5862.0;30.7;0.3;-1.1;498.3;41.00;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.400;0.262;1;0.000;1;0.000;0;0.002;0;0.002
1610.354;1609.683;2023-07-02T14:10:21.0Z;3;48.8024632;9.9705858;4.2;5822.5;60.9;7;5870.2;30.6;0.1;-1.2;497.2;26.30;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.400;0.261;1;0.000;1;0.000;0;0.002;0;0.002
1612.354;1611.685;2023-07-02T14:10:23.0Z;3;48.8024068;9.9709935;4.2;5831.6;54.8;7;5879.4;30.6;0.4;-1.0;496.3;20.96;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.401;0.262;1;0.000;1;0.000;0;0.002;0;0.002
1614.354;1613.688;2023-07-02T14:10:25.0Z;3;48.8024054;9.9714769;4.7;5842.9;74.1;6;5890.6;30.9;0.1;-1.1;495.6;20.91;9519;4635;22445;9175;6105;8.78;3.29;5.03;0.006;0.401;0.263;1;0.000;1;0.000;0;0.002;0;0.002
1616.354;1615.689;2023-07-02T14:10:27.0Z;3;48.8023625;9.9720887;4.7;5853.4;85.4;6;5901.2;30.7;-0.2;-1.5;494.8;33.65;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.401;0.263;1;0.000;1;0.000;0;0.002;0;0.002
1618.354;1617.691;2023-07-02T14:10:29.0Z;3;48.8022354;9.9726733;8.2;5862.4;76.5;5;5910.2;30.6;0.2;-1.3;493.8;18.24;13069;13779;11735;6918;14955;8.78;3.29;5.03;0.006;0.402;0.263;1;0.000;1;0.000;0;0.002;0;0.002
1620.354;1619.692;2023-07-02T14:10:31.0Z;3;48.8021182;9.9731555;4.7;5874.5;62.5;6;5922.3;30.6;-0.3;-1.7;493.5;23.00;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.402;0.264;1;0.000;1;0.000;0;0.002;0;0.002
1622.354;1621.694;2023-07-02T14:10:33.0Z;3;48.8020700;9.9736326;4.7;5887.4;66.2;6;5935.1;30.5;-0.3;-1.7;492.8;21.41;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.402;0.264;1;0.000;1;0.000;0;0.002;0;0.002
1624.354;1623.696;2023-07-02T14:10:35.0Z;3;48.8020567;9.9741722;4.7;5898.6;74.6;6;5946.4;30.6;-0.4;-1.9;491.9;18.59;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.402;0.263;1;0.000;1;0.000;0;0.002;0;0.002
1626.354;1625.699;2023-07-02T14:10:37.0Z;3;48.8020349;9.9747635;4.2;5912.4;77.9;7;5960.1;30.5;-0.6;-2.1;491.5;37.00;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.402;0.263;1;0.000;1;0.000;0;0.002;0;0.002
1628.354;1627.701;2023-07-02T14:10:39.1Z;3;48.8019498;9.9753255;4.2;5924.6;75.8;7;5972.3;30.5;-0.6;-2.1;490.1;42.33;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.402;0.263;1;0.000;1;0.000;0;0.002;0;0.002
1630.354;1629.701;2023-07-02T14:10:41.0Z;3;48.8017861;9.9758248;1.9;5931.0;69.3;8;5978.8;30.6;-0.9;-2.3;489.5;19.14;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.402;0.263;1;0.000;1;0.000;0;0.002;0;0.002
1632.354;1631.703;2023-07-02T14:10:43.0Z;3;48.8016757;9.9762813;1.9;5941.8;61.2;8;5989.6;30.4;-0.8;-2.4;488.4;23.91;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.402;0.263;1;0.000;1;0.000;0;0.002;0;0.002
1634.354;1633.705;2023-07-02T14:10:45.0Z;3;48.8016184;9.9767177;1.9;5951.0;58.3;8;5998.8;30.5;-0.6;-2.2;488.1;22.13;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.402;0.263;1;0.000;1;0.000;0;0.002;0;0.002
1636.354;1635.709;2023-07-02T14:10:47.0Z;3;48.8016080;9.9771961;1.9;5960.9;71.2;8;6008.6;30.5;-0.7;-2.1;487.3;19.12;4214;2670;11535;12518;14658;8.78;3.29;5.03;0.006;0.402;0.263;1;0.000;1;0.000;0;0.002;0;0.002
1638.355;1637.711;2023-07-02T14:10:49.0Z;3;48.8015753;9.9777939;1.9;5971.4;86.4;8;6019.2;30.5;-1.1;-2.6;486.4;19.00;14531;15547;7305;13696;3158;8.78;3.29;5.03;0.006;0.402;0.263;1;0.000;1;0.000;0;0.002;0;0.002
1640.355;1639.713;2023-07-02T14:10:51.0Z;3;48.8014817;9.9784216;1.9;5982.2;84.3;8;6030.0;30.4;-1.1;-2.9;485.8;37.95;25165;25165;25165;25165;25165;8.78;3.29;5.03;0.006;0.402;0.263;1;0.000;1;0.000;0;0.002;0;0.002
